p4_4,origin_country_code,age,destination_country_code,year,p4_9,p4_9c,year_return,cond_resid,doc_mig,ent,tam_loc,tpo_mig,fac_hog,sex,motive,category,status,socioeconomic_level,origin_country,destination_country
1,221,2,301,23,1,24,2022,2,2.0,24,4,,177,Female,Job search,Economic,Returned,Low,Mexico,United States
1,221,2,301,21,1,24,2022,2,1.0,24,4,,177,Female,Job search,Economic,Returned,Low,Mexico,United States
1,221,1,301,20,1,24,2022,2,1.0,24,4,,177,Male,Job search,Economic,Returned,Low,Mexico,United States
1,28,2,301,16,1,24,2022,2,2.0,24,4,,193,Female,Job search,Economic,Returned,Low,Mexico,United States
1,28,1,301,19,1,24,2021,2,2.0,24,4,,193,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,1,101,44,1,24,2022,1,1.0,24,4,2.0,193,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,24,1,301,21,1,24,2023,2,1.0,24,4,,193,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,2,201,45,1,24,2023,2,1.0,24,4,,193,Female,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,1,418,36,1,24,2022,1,1.0,24,4,6.0,196,Male,Job search,Economic,Established,Low,Mexico,Other Caribbean
1,24,1,201,35,1,24,2023,2,1.0,24,4,,252,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,1,101,49,1,24,2022,1,1.0,24,4,6.0,207,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,24,1,301,18,1,24,2021,2,1.0,24,4,,159,Male,Job search,Economic,Returned,Low,Mexico,United States
1,221,1,301,19,1,24,2023,2,1.0,24,4,,159,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,1,201,43,1,24,2019,2,2.0,24,4,,227,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,1,301,32,1,24,2023,2,1.0,24,4,,227,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,1,301,34,1,24,2023,2,1.0,24,4,,227,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,2,201,64,1,24,2023,2,1.0,24,4,,293,Female,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,1,201,38,1,24,2019,2,2.0,24,4,,293,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,2,301,37,1,24,2022,2,2.0,24,4,,293,Female,Job search,Economic,Returned,Low,Mexico,United States
1,221,1,301,17,1,24,2021,2,1.0,24,4,,276,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,1,101,25,1,24,2019,1,2.0,24,4,23.0,312,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,24,1,418,25,1,24,2018,2,2.0,24,4,,312,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,24,1,418,28,1,24,2019,2,2.0,24,4,,312,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,24,1,301,21,1,24,2021,2,1.0,24,4,,184,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,2,301,23,1,24,2023,2,2.0,24,4,,184,Female,Job search,Economic,Returned,Low,Mexico,United States
1,24,1,201,41,1,24,2019,2,2.0,24,4,,343,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,1,201,39,1,24,2022,2,2.0,24,4,,343,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,1,201,39,1,24,2023,2,1.0,24,4,,243,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,2,301,19,1,24,2021,2,2.0,24,4,,243,Female,Job search,Economic,Returned,Low,Mexico,United States
1,24,2,408,1,1,24,2023,2,,24,1,,205,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Haiti
1,24,2,301,29,1,24,2022,1,,24,1,9.0,188,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,24,1,301,26,1,24,2019,2,1.0,24,1,,218,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,24,1,401,50,1,24,2021,2,1.0,24,1,,218,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Cuba
1,24,2,401,45,1,24,2021,2,1.0,24,1,,218,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Cuba
1,24,1,101,21,1,24,2018,1,,24,1,13.0,152,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,24,2,101,24,2,32,2018,1,,24,1,1.0,269,Female,Family reunification,Social,Established,Upper-Middle,Mexico,Mexico
1,24,1,301,23,1,24,2022,1,1.0,24,1,4.0,199,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,24,1,301,29,1,24,2018,1,1.0,24,1,13.0,144,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,24,1,301,28,1,24,2018,1,,24,1,7.0,252,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,24,1,101,61,1,24,2019,2,1.0,24,1,,210,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Mexico
1,24,2,301,37,1,24,2021,2,,24,1,,218,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,24,1,101,73,1,24,2022,1,1.0,24,1,14.0,223,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,24,1,101,31,1,24,2022,1,1.0,24,1,15.0,213,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,24,1,201,29,1,24,2022,2,2.0,24,1,,252,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,24,2,301,26,1,24,2021,1,,24,1,11.0,188,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,24,1,301,18,1,24,2019,1,1.0,24,1,23.0,194,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,24,2,201,35,1,24,2022,1,,24,1,3.0,241,Female,Job search,Economic,Established,Upper-Middle,Mexico,Guatemala
1,24,1,101,50,1,24,2022,1,1.0,24,1,2.0,231,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,24,2,401,34,1,24,2021,2,,24,1,,213,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Cuba
1,24,2,418,38,1,24,2023,2,1.0,24,1,,208,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,30,1,101,46,1,24,2023,1,1.0,24,1,1.0,211,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,9,1,101,61,1,24,2020,1,1.0,24,1,11.0,436,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,24,1,301,27,1,24,2023,2,1.0,24,1,,256,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,24,2,201,43,1,24,2023,2,1.0,24,1,,205,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,24,2,301,31,1,24,2023,2,,24,1,,221,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,24,1,301,23,1,24,2022,1,,24,1,3.0,220,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,24,1,418,23,1,24,2023,2,2.0,24,1,,214,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,24,1,408,9,1,24,2023,2,,24,1,,200,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Haiti
1,24,1,301,21,1,24,2022,2,1.0,24,2,,168,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,24,2,301,27,1,24,2020,2,2.0,24,2,,168,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,24,1,301,24,1,24,2021,2,1.0,24,2,,168,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,24,1,301,39,1,24,2022,2,2.0,24,2,,168,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,24,1,201,41,1,24,2019,2,2.0,24,2,,184,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,1,101,41,1,24,2022,1,1.0,24,2,2.0,184,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,24,2,301,10,1,24,2021,1,1.0,24,2,9.0,184,Female,Job search,Economic,Established,Middle,Mexico,United States
1,24,1,301,29,1,24,2022,2,2.0,24,2,,184,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,11,1,301,32,1,24,2020,1,2.0,24,2,17.0,184,Male,Job search,Economic,Established,Middle,Mexico,United States
1,24,1,201,36,1,24,2020,2,2.0,24,2,,184,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,30,1,201,25,1,24,2021,2,1.0,24,2,,219,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,2,401,55,1,24,2022,2,1.0,24,2,,219,Female,Job search,Economic,Returned,Middle,Mexico,Cuba
1,24,1,201,40,1,24,2023,1,1.0,24,2,3.0,219,Male,Job search,Economic,Established,Middle,Mexico,Guatemala
1,24,1,201,50,1,24,2019,2,1.0,24,2,,189,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,221,2,201,36,1,24,2023,2,1.0,24,2,,189,Female,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,1,301,18,1,24,2023,2,1.0,24,2,,189,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,221,1,201,33,1,24,2023,2,1.0,24,2,,189,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,1,101,39,1,24,2018,1,1.0,24,2,13.0,202,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,24,1,201,32,1,24,2021,2,1.0,24,2,,202,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,2,101,67,1,24,2023,2,1.0,24,2,,191,Female,Job search,Economic,Returned,Middle,Mexico,Mexico
1,24,2,201,62,1,24,2023,2,1.0,24,2,,266,Female,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,1,301,22,1,24,2020,2,1.0,24,2,,266,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,24,1,410,24,1,24,2023,2,1.0,24,2,,242,Male,Job search,Economic,Returned,Middle,Mexico,Other
1,24,2,401,44,1,24,2021,2,1.0,24,2,,131,Female,Job search,Economic,Returned,Middle,Mexico,Cuba
1,24,1,201,38,1,24,2021,2,2.0,24,2,,131,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,1,201,31,1,24,2022,2,9.0,24,2,,131,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,1,201,28,1,24,2021,2,2.0,24,2,,310,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,1,301,23,1,24,2019,2,2.0,24,2,,208,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,24,1,201,39,1,24,2022,2,2.0,24,2,,208,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,1,201,26,1,24,2019,2,1.0,24,2,,208,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,24,1,301,18,1,24,2021,2,2.0,24,2,,208,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,32,1,301,19,1,24,2022,2,2.0,24,2,,208,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,32,1,301,16,1,24,2021,2,2.0,24,2,,208,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,24,1,301,17,1,24,2023,2,1.0,24,2,,208,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,24,1,101,28,1,24,2019,1,2.0,24,3,29.0,154,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,24,1,412,26,1,24,2023,2,1.0,24,3,,189,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Other
1,24,1,101,47,1,24,2019,1,1.0,24,3,9.0,189,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,24,1,201,54,1,24,2023,2,1.0,24,3,,216,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,221,1,101,35,1,24,2020,1,1.0,24,3,6.0,216,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,24,1,101,25,1,24,2018,1,1.0,24,3,9.0,184,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,28,1,301,24,2,28,2021,2,1.0,24,3,,175,Male,Family reunification,Social,Returned,Lower-Middle,Mexico,United States
1,24,1,201,46,1,24,2023,2,1.0,24,3,,166,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,24,1,201,37,1,24,2021,2,2.0,24,3,,215,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,24,1,418,37,1,24,2022,2,2.0,24,3,,222,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Other Caribbean
1,221,1,301,25,1,24,2021,2,1.0,24,3,,215,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,32,1,301,23,1,24,2022,2,2.0,24,3,,274,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,24,1,201,44,1,24,2020,2,2.0,24,3,,274,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,24,2,301,23,1,24,2023,2,1.0,24,3,,274,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,24,1,301,26,1,24,2022,2,1.0,24,3,,236,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,1,201,34,1,24,2023,1,2.0,24,3,3.0,468,Male,Job search,Economic,Established,Lower-Middle,Mexico,Guatemala
1,24,1,418,34,1,24,2022,1,1.0,24,3,10.0,131,Male,Job search,Economic,Established,Lower-Middle,Mexico,Other Caribbean
1,24,1,301,23,1,24,2023,2,2.0,24,3,,250,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,24,1,301,19,1,24,2023,2,2.0,24,3,,250,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,24,1,201,42,1,24,2023,2,1.0,24,4,,185,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,1,301,23,1,24,2023,2,1.0,24,4,,185,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,1,201,22,1,24,2022,2,1.0,24,4,,185,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,1,201,32,1,24,2019,2,1.0,24,4,,185,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,24,1,101,40,1,24,2023,2,1.0,24,4,,178,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,24,1,416,62,1,24,2019,2,1.0,24,4,,178,Male,Job search,Economic,Returned,Low,Mexico,Barbados
1,24,2,416,59,1,24,2023,2,1.0,24,4,,178,Female,Job search,Economic,Returned,Low,Mexico,Barbados
1,14,1,301,20,1,18,2023,2,,18,4,,121,Male,Job search,Economic,Returned,Low,Mexico,United States
1,7,1,101,31,1,18,2022,2,2.0,18,4,,156,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,18,1,408,32,1,18,2020,2,2.0,18,4,,135,Male,Job search,Economic,Returned,Low,Mexico,Haiti
1,18,1,301,21,1,18,2022,1,1.0,18,4,11.0,134,Male,Job search,Economic,Established,Low,Mexico,United States
1,18,1,301,20,1,18,2022,2,1.0,18,4,,139,Male,Job search,Economic,Returned,Low,Mexico,United States
1,18,1,201,22,1,18,2023,2,1.0,18,4,,158,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,18,1,301,22,1,18,2022,1,1.0,18,4,5.0,121,Male,Job search,Economic,Established,Low,Mexico,United States
1,18,1,301,24,1,18,2023,2,,18,4,,139,Male,Job search,Economic,Returned,Low,Mexico,United States
1,18,1,201,71,1,18,2023,2,1.0,18,4,,149,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,18,1,201,26,1,18,2019,2,2.0,18,4,,149,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,18,1,401,41,1,18,2019,2,2.0,18,4,,149,Male,Job search,Economic,Returned,Low,Mexico,Cuba
1,221,2,301,20,1,18,2020,2,1.0,18,4,,151,Female,Job search,Economic,Returned,Low,Mexico,United States
1,18,1,201,50,1,18,2023,1,1.0,18,4,5.0,160,Male,Job search,Economic,Established,Low,Mexico,Guatemala
1,18,1,201,28,1,18,2023,2,1.0,18,4,,160,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,18,1,201,29,1,18,2023,2,1.0,18,4,,160,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,18,1,201,39,1,18,2022,1,1.0,18,4,6.0,160,Male,Job search,Economic,Established,Low,Mexico,Guatemala
1,18,1,301,17,1,18,2018,1,1.0,18,4,23.0,160,Male,Job search,Economic,Established,Low,Mexico,United States
1,18,1,201,38,1,18,2021,2,2.0,18,4,,141,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,18,1,301,41,1,18,2021,2,2.0,18,4,,141,Male,Job search,Economic,Returned,Low,Mexico,United States
1,221,1,301,24,1,18,2019,2,1.0,18,4,,131,Male,Job search,Economic,Returned,Low,Mexico,United States
1,18,1,101,44,1,18,2018,1,1.0,18,4,4.0,137,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,18,1,403,76,1,18,2023,1,1.0,18,4,3.0,119,Male,Job search,Economic,Established,Low,Mexico,Dominican Republic
1,18,1,501,38,1,18,2021,2,2.0,18,4,,168,Male,Job search,Economic,Returned,Low,Mexico,Colombia
1,18,1,101,26,1,18,2023,2,1.0,18,4,,155,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,18,1,101,48,1,18,2023,2,1.0,18,4,,155,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,18,1,101,37,1,18,2023,1,1.0,18,4,6.0,155,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,18,1,408,5,1,18,2018,2,2.0,18,4,,155,Male,Job search,Economic,Returned,Low,Mexico,Haiti
1,18,1,101,40,1,18,2023,2,1.0,18,4,,126,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,18,1,101,28,1,18,2021,1,1.0,18,4,7.0,126,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,228,1,501,31,1,19,2022,2,2.0,19,1,,474,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Colombia
1,19,2,301,34,1,19,2023,1,,19,1,1.0,989,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,221,2,201,27,1,19,2023,1,1.0,19,1,2.0,558,Female,Job search,Economic,Established,Upper-Middle,Mexico,Guatemala
1,19,1,301,25,1,19,2023,1,,19,1,5.0,557,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,15,1,101,50,1,19,2023,1,1.0,19,1,1.0,472,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,10,1,101,31,1,19,2021,1,1.0,19,1,11.0,562,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,19,1,201,25,1,19,2021,1,1.0,19,1,11.0,426,Male,Job search,Economic,Established,Upper-Middle,Mexico,Guatemala
1,19,1,101,51,1,19,2023,1,1.0,19,1,3.0,616,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,19,1,301,28,1,19,2022,9,,19,1,,671,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,14,2,301,31,1,19,2019,2,,19,1,,704,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,13,1,201,41,1,19,2023,2,1.0,19,1,,466,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,19,2,101,45,1,19,2021,1,1.0,19,1,13.0,689,Female,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,24,1,101,45,1,19,2023,1,1.0,19,1,5.0,469,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,28,1,415,23,1,19,2022,1,1.0,19,1,10.0,427,Male,Job search,Economic,Established,Upper-Middle,Mexico,Trinidad and Tobago
1,19,2,301,30,1,19,2019,2,,19,1,,414,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,19,2,301,32,1,19,2019,2,1.0,19,1,,414,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,19,1,501,51,1,19,2019,2,2.0,19,1,,496,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Colombia
1,229,1,501,22,1,19,2022,2,2.0,19,1,,532,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Colombia
1,19,1,301,26,1,19,2022,2,,19,1,,664,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,19,2,301,22,1,19,2023,2,,19,1,,664,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,19,2,301,26,1,19,2021,2,1.0,19,1,,567,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,19,1,301,24,1,19,2022,2,1.0,19,1,,1092,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,24,1,101,34,1,19,2022,1,,19,1,2.0,426,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,19,1,101,23,1,19,2022,1,,19,1,3.0,463,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,19,1,408,15,1,19,2020,1,1.0,19,1,21.0,512,Male,Job search,Economic,Established,Upper-Middle,Mexico,Haiti
1,19,2,301,26,1,19,2023,2,,19,1,,557,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,19,1,403,69,1,19,2019,1,1.0,19,1,49.0,492,Male,Job search,Economic,Established,Upper-Middle,Mexico,Dominican Republic
1,12,2,401,53,1,19,2023,2,2.0,19,1,,630,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Cuba
1,28,1,418,25,1,19,2019,2,2.0,19,1,,453,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,19,1,201,49,1,19,2023,2,,19,1,,495,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,19,1,101,74,1,19,2022,1,1.0,19,1,7.0,481,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,19,2,201,72,1,19,2022,1,1.0,19,1,12.0,481,Female,Job search,Economic,Established,Upper-Middle,Mexico,Guatemala
1,19,1,301,32,1,19,2022,2,,19,1,,625,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,19,1,301,28,1,19,2021,2,1.0,19,1,,484,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,19,1,301,29,1,19,2020,2,,19,1,,559,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,19,1,301,30,1,19,2022,1,,19,1,0.0,1073,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,30,1,415,25,1,19,2021,1,2.0,19,1,7.0,594,Male,Job search,Economic,Established,Upper-Middle,Mexico,Trinidad and Tobago
1,19,1,101,51,1,19,2019,1,1.0,19,2,28.0,733,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,28,1,101,27,1,19,2023,2,1.0,19,2,,383,Male,Job search,Economic,Returned,Middle,Mexico,Mexico
1,19,1,418,42,1,19,2023,2,2.0,19,2,,383,Male,Job search,Economic,Returned,Middle,Mexico,Other Caribbean
1,19,1,301,48,1,19,2020,1,,19,2,16.0,469,Male,Job search,Economic,Established,Middle,Mexico,United States
1,221,1,101,22,1,19,2022,1,1.0,19,2,2.0,514,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,19,1,201,38,1,19,2023,1,1.0,19,2,99.0,442,Male,Job search,Economic,Established,Middle,Mexico,Guatemala
1,19,1,301,22,1,19,2020,1,1.0,19,2,4.0,767,Male,Job search,Economic,Established,Middle,Mexico,United States
1,19,1,101,47,1,19,2020,1,1.0,19,2,4.0,767,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,19,1,418,41,1,19,2022,2,1.0,19,2,,767,Male,Job search,Economic,Returned,Middle,Mexico,Other Caribbean
1,19,1,301,19,1,19,2018,1,,19,2,4.0,523,Male,Job search,Economic,Established,Middle,Mexico,United States
1,19,1,301,21,1,19,2021,2,1.0,19,2,,486,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,19,1,201,33,1,19,2022,2,2.0,19,2,,486,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,19,2,301,31,1,19,2021,2,1.0,19,2,,465,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,19,1,101,60,1,19,2023,1,1.0,19,2,1.0,465,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,16,1,201,47,1,19,2019,1,1.0,19,2,35.0,580,Male,Job search,Economic,Established,Middle,Mexico,Guatemala
1,19,1,201,2,1,19,2023,1,,19,3,3.0,587,Male,Job search,Economic,Established,Lower-Middle,Mexico,Guatemala
1,5,1,101,69,1,19,2020,1,1.0,19,3,0.0,587,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,19,1,301,20,9,999,2018,1,,19,3,5.0,487,Male,Not specified,Other,Established,Lower-Middle,Mexico,United States
1,28,1,201,67,1,19,2023,2,1.0,19,3,,519,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,24,1,101,33,1,19,2021,2,2.0,19,4,,757,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,19,1,101,38,1,19,2021,2,2.0,19,4,,757,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,221,1,301,19,1,19,2018,1,1.0,19,4,51.0,707,Male,Job search,Economic,Established,Low,Mexico,United States
1,19,1,301,27,1,19,2022,2,1.0,19,4,,707,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,2,418,27,1,19,2022,2,2.0,19,4,,707,Female,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,19,1,201,40,1,19,2023,2,,19,4,,457,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,15,1,413,40,1,20,2020,2,1.0,20,1,,286,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Jamaica
1,20,1,301,38,1,20,2019,2,1.0,20,1,,305,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,20,2,301,18,1,20,2019,2,1.0,20,1,,297,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
